dataset,wave,layer,phase,physical_dense_m,fresh_m,fresh_fraction,shape_class,token_expert_pairs,remote_assignments,remote_bytes_one_way_bf16,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,max_rows_per_expert,tiny_expert_fraction_le4,destination_fanout_mean,destination_fanout_max,rank0_load,rank1_load,rank2_load,rank3_load,rank_load_cv,critical_rank,source_trace_kind,epoch_status,normal_fresh_ms,normal_cached_ms,low_latency_ms,best_existing_ms,best_existing_path,payload_lower_bound_ms,o1_control_free_ms,o2_physical_lower_ms,o3_refineep_target_ms,normal_to_o0_saved_ms,o0_to_o3_saved_ms
humaneval,61,2,middle,352,169,0.480113636,medium,1352,1088,8912896,79,17.113924051,3.000000000,34.400000000,154,0.569620253,2.899408284,4,652,59,216,425,0.659720194,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020856197,0.020856197,0.040856197,0.070856197,0.146392821,0.038377359
humaneval,61,3,middle,352,169,0.480113636,medium,1352,1046,8568832,104,13.000000000,3.000000000,36.700000000,154,0.605769231,2.875739645,4,145,103,762,342,0.771880393,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020051087,0.020051087,0.040051087,0.070051087,0.146392821,0.039182470
humaneval,61,4,middle,352,169,0.480113636,medium,1352,1072,8781824,96,14.083333333,4.000000000,36.000000000,152,0.583333333,2.857988166,4,648,147,83,474,0.687674147,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020549489,0.020549489,0.040549489,0.070549489,0.146392821,0.038684068
humaneval,61,5,middle,352,169,0.480113636,medium,1352,1043,8544256,119,11.361344538,4.000000000,38.400000000,120,0.537815126,3.124260355,4,508,132,317,395,0.405190450,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019993579,0.019993579,0.039993579,0.069993579,0.146392821,0.039239978
humaneval,61,6,middle,352,169,0.480113636,medium,1352,970,7946240,154,8.779220779,4.000000000,18.700000000,98,0.545454545,3.272189349,4,357,527,215,253,0.357596735,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.018594220,0.018594220,0.038594220,0.068594220,0.146392821,0.040639337
humaneval,61,7,middle,352,169,0.480113636,medium,1352,1009,8265728,144,9.388888889,4.500000000,24.400000000,108,0.500000000,3.106508876,4,224,639,177,312,0.533763398,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019341823,0.019341823,0.039341823,0.069341823,0.146392821,0.039891734
humaneval,61,8,middle,352,169,0.480113636,medium,1352,1017,8331264,152,8.894736842,4.000000000,23.000000000,72,0.519736842,3.071005917,4,299,491,368,194,0.319218293,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019495177,0.019495177,0.039495177,0.069495177,0.146392821,0.039738380
humaneval,61,9,middle,352,169,0.480113636,medium,1352,1006,8241152,160,8.450000000,5.000000000,21.000000000,77,0.493750000,2.810650888,4,401,167,318,466,0.330759439,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019284315,0.019284315,0.039284315,0.069284315,0.146392821,0.039949242
humaneval,61,10,middle,352,169,0.480113636,medium,1352,1026,8404992,166,8.144578313,5.000000000,21.000000000,71,0.445783133,3.165680473,4,408,274,362,308,0.151379868,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019667701,0.019667701,0.039667701,0.069667701,0.146392821,0.039565856
humaneval,61,11,middle,352,169,0.480113636,medium,1352,825,6758400,125,10.816000000,5.000000000,26.600000000,86,0.440000000,3.183431953,4,496,303,341,212,0.303431180,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.015814672,0.015814672,0.035814672,0.065814672,0.146392821,0.043418885
humaneval,61,12,middle,352,169,0.480113636,medium,1352,1015,8314880,121,11.173553719,5.000000000,32.000000000,79,0.479338843,3.213017751,4,233,526,252,341,0.343035823,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019456839,0.019456839,0.039456839,0.069456839,0.146392821,0.039776718
humaneval,61,13,middle,352,169,0.480113636,medium,1352,1049,8593408,138,9.797101449,5.000000000,22.600000000,66,0.492753623,3.289940828,4,425,299,353,275,0.170497391,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020108595,0.020108595,0.040108595,0.070108595,0.146392821,0.039124962
humaneval,61,14,middle,352,169,0.480113636,medium,1352,1014,8306688,153,8.836601307,5.000000000,20.000000000,68,0.496732026,3.100591716,4,278,475,339,260,0.249531265,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019437669,0.019437669,0.039437669,0.069437669,0.146392821,0.039795888
humaneval,61,15,middle,352,169,0.480113636,medium,1352,1071,8773632,140,9.657142857,5.000000000,28.000000000,53,0.464285714,3.065088757,4,333,301,256,462,0.226741902,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020530319,0.020530319,0.040530319,0.070530319,0.146392821,0.038703238
humaneval,61,16,middle,352,169,0.480113636,medium,1352,1041,8527872,135,10.014814815,6.000000000,23.600000000,72,0.407407407,3.076923077,4,396,291,320,345,0.114068507,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019955240,0.019955240,0.039955240,0.069955240,0.146392821,0.039278317
humaneval,61,17,middle,352,169,0.480113636,medium,1352,1104,9043968,128,10.562500000,6.000000000,24.000000000,63,0.429687500,3.201183432,4,333,266,402,351,0.143985910,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.021162906,0.021162906,0.041162906,0.071162906,0.146392821,0.038070651
humaneval,61,18,middle,352,169,0.480113636,medium,1352,1061,8691712,135,10.014814815,5.000000000,25.800000000,63,0.444444444,3.059171598,4,120,336,365,531,0.432565222,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020338626,0.020338626,0.040338626,0.070338626,0.146392821,0.038894931
humaneval,61,19,middle,352,169,0.480113636,medium,1352,1041,8527872,143,9.454545455,6.000000000,23.000000000,60,0.419580420,3.112426036,4,179,297,497,379,0.343513931,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019955240,0.019955240,0.039955240,0.069955240,0.146392821,0.039278317
humaneval,61,20,middle,352,169,0.480113636,medium,1352,1012,8290304,135,10.014814815,6.000000000,22.400000000,69,0.400000000,3.165680473,4,389,352,312,299,0.104538815,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019399331,0.019399331,0.039399331,0.069399331,0.146392821,0.039834226
humaneval,61,21,middle,352,169,0.480113636,medium,1352,1054,8634368,141,9.588652482,5.000000000,22.000000000,79,0.460992908,3.165680473,4,292,298,433,329,0.167506317,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020204441,0.020204441,0.040204441,0.070204441,0.146392821,0.039029116
humaneval,61,22,middle,352,169,0.480113636,medium,1352,1048,8585216,127,10.645669291,6.000000000,25.600000000,61,0.401574803,2.940828402,4,590,154,373,235,0.488824193,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020089426,0.020089426,0.040089426,0.070089426,0.146392821,0.039144131
humaneval,61,23,middle,352,169,0.480113636,medium,1352,962,7880704,131,10.320610687,5.000000000,29.000000000,64,0.496183206,3.142011834,4,404,272,318,358,0.144274383,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.018440866,0.018440866,0.038440866,0.068440866,0.146392821,0.040792691
humaneval,61,24,middle,352,169,0.480113636,medium,1352,1068,8749056,110,12.290909091,7.500000000,29.000000000,96,0.390909091,3.266272189,4,266,272,452,362,0.224890996,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020472812,0.020472812,0.040472812,0.070472812,0.146392821,0.038760745
humaneval,61,25,middle,352,169,0.480113636,medium,1352,1054,8634368,115,11.756521739,5.000000000,29.200000000,59,0.452173913,2.934911243,4,441,251,154,506,0.419080517,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020204441,0.020204441,0.040204441,0.070204441,0.146392821,0.039029116
humaneval,61,26,middle,352,169,0.480113636,medium,1352,1036,8486912,115,11.756521739,6.000000000,30.600000000,95,0.460869565,3.254437870,4,278,400,309,365,0.140446875,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019859394,0.019859394,0.039859394,0.069859394,0.146392821,0.039374163
humaneval,61,27,middle,352,169,0.480113636,medium,1352,968,7929856,110,12.290909091,6.000000000,28.600000000,107,0.354545455,3.035502959,4,272,561,169,350,0.425639815,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.018555882,0.018555882,0.038555882,0.068555882,0.146392821,0.040677675
humaneval,61,28,middle,352,169,0.480113636,medium,1352,1087,8904704,122,11.081967213,5.000000000,25.000000000,111,0.442622951,3.023668639,4,180,207,350,615,0.510297141,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.020837028,0.020837028,0.040837028,0.070837028,0.146392821,0.038396529
humaneval,61,29,middle,352,169,0.480113636,medium,1352,1033,8462336,118,11.457627119,4.500000000,28.300000000,111,0.500000000,3.307692308,4,322,200,500,330,0.315917598,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019801886,0.019801886,0.039801886,0.069801886,0.146392821,0.039431671
humaneval,61,30,middle,352,169,0.480113636,medium,1352,1038,8503296,122,11.081967213,4.000000000,27.900000000,137,0.565573770,3.319526627,4,371,212,288,481,0.295539770,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019897733,0.019897733,0.039897733,0.069897733,0.146392821,0.039335824
humaneval,61,31,middle,352,169,0.480113636,medium,1352,1003,8216576,135,10.014814815,3.000000000,25.200000000,129,0.592592593,3.159763314,4,263,333,404,352,0.149415607,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.255626378,0.212861670,0.109233557,0.109233557,low_latency,0.019226807,0.019226807,0.039226807,0.069226807,0.146392821,0.040006750
humaneval,62,1,middle,320,144,0.450000000,medium,1152,831,6807552,69,16.695652174,4.000000000,43.400000000,133,0.521739130,3.138888889,4,74,392,375,311,0.441634728,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.015929688,0.015929688,0.035929688,0.065929688,0.152712301,0.035877895
humaneval,62,2,middle,320,144,0.450000000,medium,1152,965,7905280,71,16.225352113,3.000000000,30.000000000,129,0.577464789,2.937500000,4,522,56,202,372,0.608956904,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.018498374,0.018498374,0.038498374,0.068498374,0.152712301,0.033309209
humaneval,62,3,middle,320,144,0.450000000,medium,1152,894,7323648,88,13.090909091,4.000000000,33.400000000,134,0.590909091,2.881944444,4,141,101,652,258,0.756701509,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017137353,0.017137353,0.037137353,0.067137353,0.152712301,0.034670229
humaneval,62,4,middle,320,144,0.450000000,medium,1152,953,7806976,83,13.879518072,5.000000000,31.600000000,130,0.445783133,2.840277778,4,556,125,69,402,0.693032419,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.018268342,0.018268342,0.038268342,0.068268342,0.152712301,0.033539241
humaneval,62,5,middle,320,144,0.450000000,medium,1152,914,7487488,121,9.520661157,3.000000000,33.000000000,90,0.619834711,3.187500000,4,461,139,256,296,0.400503938,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017520739,0.017520739,0.037520739,0.067520739,0.152712301,0.034286843
humaneval,62,6,middle,320,144,0.450000000,medium,1152,820,6717440,144,8.000000000,3.000000000,20.400000000,77,0.583333333,3.291666667,4,288,434,186,244,0.318499508,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.015718825,0.015718825,0.035718825,0.065718825,0.152712301,0.036088757
humaneval,62,7,middle,320,144,0.450000000,medium,1152,793,6496256,119,9.680672269,5.000000000,23.200000000,84,0.462184874,3.131944444,4,196,518,153,285,0.489811068,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.015201254,0.015201254,0.035201254,0.065201254,0.152712301,0.036606328
humaneval,62,8,middle,320,144,0.450000000,medium,1152,836,6848512,134,8.597014925,4.000000000,22.400000000,66,0.514925373,3.097222222,4,265,427,323,137,0.363656229,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.016025534,0.016025534,0.036025534,0.066025534,0.152712301,0.035782049
humaneval,62,9,middle,320,144,0.450000000,medium,1152,960,7864320,142,8.112676056,4.000000000,18.900000000,66,0.528169014,2.868055556,4,312,153,283,404,0.311930422,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.018402527,0.018402527,0.038402527,0.068402527,0.152712301,0.033405055
humaneval,62,10,middle,320,144,0.450000000,medium,1152,813,6660096,152,7.578947368,5.000000000,19.000000000,57,0.486842105,3.076388889,4,357,232,328,235,0.192590993,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.015584640,0.015584640,0.035584640,0.065584640,0.152712301,0.036222942
humaneval,62,11,middle,320,144,0.450000000,medium,1152,791,6479872,115,10.017391304,5.000000000,23.800000000,79,0.452173913,3.187500000,4,446,245,293,168,0.352554542,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.015162916,0.015162916,0.035162916,0.065162916,0.152712301,0.036644667
humaneval,62,12,middle,320,144,0.450000000,medium,1152,839,6873088,101,11.405940594,6.000000000,31.000000000,62,0.425742574,3.236111111,4,195,419,238,300,0.292852665,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.016083042,0.016083042,0.036083042,0.066083042,0.152712301,0.035724541
humaneval,62,13,middle,320,144,0.450000000,medium,1152,900,7372800,122,9.442622951,5.000000000,20.900000000,59,0.475409836,3.256944444,4,384,215,301,252,0.219671230,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017252369,0.017252369,0.037252369,0.067252369,0.152712301,0.034555213
humaneval,62,14,middle,320,144,0.450000000,medium,1152,859,7036928,145,7.944827586,5.000000000,20.000000000,58,0.496551724,3.083333333,4,218,427,309,198,0.314240907,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.016466428,0.016466428,0.036466428,0.066466428,0.152712301,0.035341155
humaneval,62,15,middle,320,144,0.450000000,medium,1152,901,7380992,126,9.142857143,5.000000000,25.000000000,49,0.468253968,3.076388889,4,249,289,222,392,0.224314693,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017271539,0.017271539,0.037271539,0.067271539,0.152712301,0.034536044
humaneval,62,16,middle,320,144,0.450000000,medium,1152,913,7479296,125,9.216000000,6.000000000,20.000000000,61,0.432000000,3.090277778,4,362,247,259,284,0.155418311,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017501570,0.017501570,0.037501570,0.067501570,0.152712301,0.034306012
humaneval,62,17,middle,320,144,0.450000000,medium,1152,892,7307264,121,9.520661157,6.000000000,21.000000000,56,0.438016529,3.097222222,4,271,227,366,288,0.174425175,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.254519884,0.211670905,0.101807583,0.101807583,low_latency,0.017099015,0.017099015,0.037099015,0.067099015,0.152712301,0.034708568
