scope,layer,placement,fit_profile,eval_profile,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
layer,42,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.7360954174513497,4.0,4.0,0.7408035153797866,0.995291902071563,35777,31860.0,0.08677256804202826,1.1229441305712493,2,43586.0
layer,42,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.713989767412662,4.0,4.0,0.7226215512100191,0.9913682162026429,67617,63718.0,0.05091026879540483,1.0611915000470824,3,86465.0
layer,42,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.659740096679013,4.0,4.0,0.6721074769288718,0.9876326197501413,35758,31858.0,0.10177074640783196,1.1224182308996171,3,42367.0
layer,42,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7682360326428124,4.0,4.0,0.7731324544883867,0.9951035781544256,31866,31860.0,0.00011097093238960257,1.0001883239171374,2,44098.0
layer,42,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.075426096236542,3.0,4.0,0.3037446247528171,0.7817257289933771,112290,63718.0,0.4763894577315686,1.762296368373144,0,66121.0
layer,42,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,2.976395253939356,3.0,4.0,0.23460355326762508,0.7522129449431854,58853,31858.0,0.5980433889108671,1.8473538828551699,0,31482.0
layer,42,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.174450721908349,3.0,4.0,0.3728813559322034,0.8112366603892027,53437,31860.0,0.3957423739320052,1.6772441933458884,0,34639.0
layer,42,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.787407012147274,3.0,4.0,0.23469035437396027,0.616152421607709,121478,63718.0,0.5610461761281256,1.9064942402460843,0,56945.0
layer,42,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.3248163726536504,3.0,4.0,0.4372528093414527,0.8904513779898299,39506,31858.0,0.22156032438090142,1.2400652897231466,1,37032.0
layer,42,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.250031387319523,2.0,3.0,0.03214061519146265,0.3418706842435656,83360,31860.0,0.9652087798203264,2.6164469554300065,0,19913.0
layer,43,P0,all,all,fixed_linear,31859,254872,3.6416397250384507,4.0,4.0,0.651275934586773,0.9903637904516777,73131,63718.0,0.12151142962376107,1.147729056153677,2,84160.0
layer,43,P0,all,vision,fixed_linear,15929,127432,3.6426015443530666,4.0,4.0,0.6570406177412267,0.98556092661184,36176,31858.0,0.09902148171773616,1.135538954108858,2,42094.0
layer,43,P0,all,text,fixed_linear,15930,127440,3.640677966101695,4.0,4.0,0.6455116133082235,0.9951663527934714,36955,31860.0,0.186422761498026,1.1599183929692405,2,42066.0
layer,43,P_load,all,all,greedy_load+swap,31859,254872,3.7403245550707807,4.0,4.0,0.7496154932672087,0.990709061803572,63732,63718.0,0.0002628477702445812,1.0002197181330237,1,87304.0
layer,43,P_load,all,vision,greedy_load+swap,15929,127432,3.6584217465000943,4.0,4.0,0.673802498587482,0.9846192479126122,34877,31858.0,0.12068881364414132,1.0947642664322934,0,42346.0
layer,43,P_load,all,text,greedy_load+swap,15930,127440,3.8222222222222224,4.0,4.0,0.8254237288135593,0.9967984934086629,38391,31860.0,0.12073502197407406,1.204990583804143,2,44958.0
layer,43,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.687498038230955,3.0,4.0,0.2046831350638752,0.58780878244766,141722,63718.0,0.7466083772600051,2.224206660598261,0,53762.0
layer,43,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.104840228514031,3.0,4.0,0.31364178542281373,0.8091531169564944,48622,31858.0,0.4416193146896603,1.5262100571285078,0,33528.0
layer,43,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.270182046453233,2.0,3.0,0.09573132454488387,0.3664783427495292,93100,31860.0,1.1217788747902226,2.9221594475831765,0,20234.0
layer,43,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.687498038230955,3.0,4.0,0.2046831350638752,0.58780878244766,141722,63718.0,0.7466083772600051,2.224206660598261,0,53762.0
layer,43,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.104840228514031,3.0,4.0,0.31364178542281373,0.8091531169564944,48622,31858.0,0.4416193146896603,1.5262100571285078,0,33528.0
layer,43,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.270182046453233,2.0,3.0,0.09573132454488387,0.3664783427495292,93100,31860.0,1.1217788747902226,2.9221594475831765,0,20234.0
layer,43,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.9089739163187796,3.0,4.0,0.2262782887096268,0.6841394896261653,110570,63718.0,0.6009195362548758,1.7353024263159547,0,60818.0
layer,43,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.2017075773746,3.0,4.0,0.3397576746813987,0.8632054742921715,50183,31858.0,0.45041183666288326,1.575208738778329,0,35071.0
layer,43,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.616258631512869,3.0,4.0,0.1128060263653484,0.5050847457627119,60387,31860.0,0.7734053270540558,1.8953860640301319,0,25747.0
layer,43,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.7113531498163783,4.0,4.0,0.7234062588279607,0.9879468909884177,63749,63718.0,0.0007175678137828765,1.0004865187231238,2,86381.0
layer,43,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.6206918199510327,4.0,4.0,0.6405298512147655,0.9801619687362672,35294,31858.0,0.12393245979775293,1.10785360035156,1,41745.0
layer,43,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.8020087884494664,4.0,4.0,0.8062774639045825,0.9957313245448839,38608,31860.0,0.1243234629961377,1.211801632140615,2,44636.0
layer,43,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.7152452996013685,4.0,4.0,0.7266706425185976,0.9885746570827709,63745,63718.0,0.00040955423430427473,1.0004237421136883,0,86505.0
layer,43,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6389603867160525,4.0,4.0,0.6554083746625652,0.9835520120534873,35163,31858.0,0.11610525825135005,1.1037416033649319,0,42036.0
layer,43,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.7915254237288134,4.0,4.0,0.7979284369114877,0.9935969868173258,37976,31860.0,0.11637281206684014,1.1919648462021344,2,44469.0
layer,43,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.7403245550707807,4.0,4.0,0.7496154932672087,0.990709061803572,63732,63718.0,0.0002628477702445812,1.0002197181330237,1,87304.0
layer,43,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6584217465000943,4.0,4.0,0.673802498587482,0.9846192479126122,34877,31858.0,0.12068881364414132,1.0947642664322934,0,42346.0
layer,43,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.8222222222222224,4.0,4.0,0.8254237288135593,0.9967984934086629,38391,31860.0,0.12073502197407406,1.204990583804143,2,44958.0
layer,43,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6668445337267332,4.0,4.0,0.6772654508929973,0.9895790828337362,75163,63718.0,0.13776921135051387,1.179619573746822,3,84963.0
layer,43,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.67982924226254,4.0,4.0,0.6899993722142005,0.9898298700483396,31860,31858.0,4.963082522707608e-05,1.0000627785799485,3,42687.0
layer,43,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.653860640301318,4.0,4.0,0.6645323289391086,0.9893283113622097,43303,31860.0,0.2754939961479353,1.3591650973006906,3,42276.0
layer,43,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.7376251608650617,4.0,4.0,0.7481088546407608,0.9895476945290185,68182,63718.0,0.0591639684737415,1.070058696129822,1,87218.0
layer,43,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6539644673237492,4.0,4.0,0.6711657982296441,0.9828614476740536,36322,31858.0,0.11829023212150566,1.1401217904451002,1,42275.0
layer,43,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.8212806026365347,4.0,4.0,0.8250470809792844,0.9962335216572504,31863,31860.0,5.8720297971970205e-05,1.0000941619585688,0,44943.0
layer,43,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,2.9857497096581813,3.0,4.0,0.25280140619605135,0.7558303776013058,125465,63718.0,0.6081951013278468,1.969066825700744,0,63264.0
layer,43,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,2.966413459727541,3.0,4.0,0.22518676627534684,0.7611902818758239,58286,31858.0,0.5857189281794841,1.829556155439764,0,31323.0
layer,43,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.0050847457627117,3.0,4.0,0.28041431261770244,0.7504708097928436,67179,31860.0,0.6554387954796628,2.108568738229755,0,31941.0
layer,43,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.7489563388681377,3.0,4.0,0.2707869047992718,0.5908534480052733,136038,63718.0,0.6765894928360568,2.1350010985906653,0,55720.0
layer,43,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.405737962207295,4.0,4.0,0.5006591750894595,0.9107916378931509,41051,31858.0,0.19602049514037856,1.2885617427333793,0,38321.0
layer,43,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.0922159447583177,2.0,3.0,0.04092906465787822,0.2709353421217828,94987,31860.0,1.1710233595646473,2.981387319522913,0,17399.0
layer,44,P0,all,all,fixed_linear,31859,254872,3.6463793590508176,4.0,4.0,0.6637684798644026,0.9826108791864151,68309,63718.0,0.06037419757595972,1.0720518534793935,2,84311.0
layer,44,P0,all,vision,fixed_linear,15929,127432,3.655847824722205,4.0,4.0,0.6736769414275849,0.9821708832946199,33823,31858.0,0.05368712520717152,1.0616799547994225,2,42305.0
layer,44,P0,all,text,fixed_linear,15930,127440,3.6369114877589452,4.0,4.0,0.6538606403013183,0.9830508474576272,35108,31860.0,0.13496988999914164,1.1019460138104207,0,42006.0
layer,44,P_load,all,all,greedy_load+swap,31859,254872,3.723939860008161,4.0,4.0,0.7343293888697071,0.9896104711384538,63726,63718.0,0.00010701985072495885,1.0001255532188706,2,86782.0
layer,44,P_load,all,vision,greedy_load+swap,15929,127432,3.644359344591625,4.0,4.0,0.6603051038985498,0.9840542406930756,32194,31858.0,0.008054916273358923,1.0105468014313517,2,42122.0
layer,44,P_load,all,text,greedy_load+swap,15930,127440,3.803515379786566,4.0,4.0,0.8083490269930947,0.9951663527934714,32165,31860.0,0.00804020973427116,1.0095731324544883,0,44660.0
layer,44,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.7870931291000973,3.0,4.0,0.20223484729589755,0.648482375466901,133822,63718.0,0.6891557798685356,2.1002228569634953,0,56935.0
layer,44,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.1709460731998242,3.0,4.0,0.3221796722958127,0.854479251679327,50533,31858.0,0.4424634676630441,1.5861949902693202,0,34581.0
layer,44,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.403264281230383,2.0,3.0,0.08229755178907722,0.44249843063402383,83289,31860.0,0.9657044996853548,2.6142184557438797,0,22354.0
layer,44,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.7870931291000973,3.0,4.0,0.20223484729589755,0.648482375466901,133822,63718.0,0.6891557798685356,2.1002228569634953,0,56935.0
layer,44,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.1709460731998242,3.0,4.0,0.3221796722958127,0.854479251679327,50533,31858.0,0.4424634676630441,1.5861949902693202,0,34581.0
layer,44,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.403264281230383,2.0,3.0,0.08229755178907722,0.44249843063402383,83289,31860.0,0.9657044996853548,2.6142184557438797,0,22354.0
layer,44,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.9508773031168585,3.0,4.0,0.22226058570576604,0.728867823848834,112559,63718.0,0.588282816787054,1.7665180953576698,0,62153.0
layer,44,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.2138238433046644,3.0,4.0,0.3425827107790822,0.8715550254253249,45695,31858.0,0.4182047871955498,1.4343336053738465,0,35264.0
layer,44,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.6879472693032014,3.0,4.0,0.1019460138104206,0.5861895794099183,66864,31860.0,0.7780270934794943,2.0986817325800375,0,26889.0
layer,44,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.6051351266518097,4.0,4.0,0.622649800684265,0.9825167142722622,64099,63718.0,0.004571782277635629,1.0059794720487147,1,82997.0
layer,44,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.5694644987130393,4.0,4.0,0.5915625588549187,0.977964718438069,33171,31858.0,0.03503176250533051,1.0412141377362043,0,40929.0
layer,44,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.6408035153797864,4.0,4.0,0.6537350910232266,0.98706842435656,33682,31860.0,0.04077438116779019,1.057187696170747,2,42068.0
layer,44,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.6765121315797735,4.0,4.0,0.690762421921592,0.985781097962899,63725,63718.0,0.00012894061901782059,1.0001098590665118,0,85271.0
layer,44,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.590871994475485,4.0,4.0,0.612907276037416,0.9780274970180175,34911,31858.0,0.06120178681914766,1.0958315022914182,0,41270.0
layer,44,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.7621468926553674,4.0,4.0,0.7686126804770873,0.99353421217828,34219,31860.0,0.061119908438671246,1.0740426867545512,2,44001.0
layer,44,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.723939860008161,4.0,4.0,0.7343293888697071,0.9896104711384538,63726,63718.0,0.00010701985072495885,1.0001255532188706,2,86782.0
layer,44,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.644359344591625,4.0,4.0,0.6603051038985498,0.9840542406930756,32194,31858.0,0.008054916273358923,1.0105468014313517,2,42122.0
layer,44,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.803515379786566,4.0,4.0,0.8083490269930947,0.9951663527934714,32165,31860.0,0.00804020973427116,1.0095731324544883,0,44660.0
layer,44,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6022474026177846,4.0,4.0,0.618663485985122,0.9835839166326626,72531,63718.0,0.1330972725424286,1.1383125647383785,1,82905.0
layer,44,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6522066670851907,4.0,4.0,0.6689057693514973,0.9833008977336932,31859,31858.0,3.1389289974260783e-05,1.0000313892899744,2,42247.0
layer,44,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.5522912743251727,4.0,4.0,0.5684243565599498,0.9838669177652228,40674,31860.0,0.2661959549476131,1.276647834274953,1,40658.0
layer,44,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.691609906148969,4.0,4.0,0.7061426912332465,0.9854672149157224,66717,63718.0,0.03621053177831734,1.0470667629241344,1,85752.0
layer,44,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6384581580764643,4.0,4.0,0.6560361604620504,0.982421997614414,34854,31858.0,0.07241511578130382,1.0940423127628853,1,42028.0
layer,44,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7447583176396737,4.0,4.0,0.7562460765850596,0.9885122410546139,31863,31860.0,8.5957714611608e-05,1.0000941619585688,1,43724.0
layer,44,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.017954110298503,3.0,4.0,0.259989327976396,0.7744122539941618,122808,63718.0,0.5786391162538069,1.9273674628833297,0,64290.0
layer,44,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.0050850649758303,3.0,4.0,0.2398769539833009,0.7785799485215644,58693,31858.0,0.5887316974847033,1.8423315964592881,0,31939.0
layer,44,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.0308223477715,3.0,4.0,0.2801004394224733,0.7702448210922788,64115,31860.0,0.6066442588694017,2.0123979912115506,0,32351.0
layer,44,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.827992090147211,3.0,4.0,0.27486738441256786,0.6239994977871245,126057,63718.0,0.6071671707640925,1.9783577638971719,0,58238.0
layer,44,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.4230648502730867,3.0,4.0,0.49770858183187894,0.9275535187394062,37471,31858.0,0.20992874357055605,1.1761880846255257,0,38597.0
layer,44,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.2329566854990586,2.0,3.0,0.05204017576898933,0.3204645323289391,88586,31860.0,1.0713526038645458,2.7804770872567484,0,19641.0
layer,45,P0,all,all,fixed_linear,31859,254872,3.663360431903073,4.0,4.0,0.6783954298628331,0.9849963903449575,75916,63718.0,0.14972532268982897,1.1914372704730218,0,84852.0
layer,45,P0,all,vision,fixed_linear,15929,127432,3.6426015443530666,4.0,4.0,0.6648879402347919,0.9777763826982233,37003,31858.0,0.09453783498662974,1.1614978969175718,0,42094.0
layer,45,P0,all,text,fixed_linear,15930,127440,3.6841180163214062,4.0,4.0,0.6919020715630885,0.9922159447583176,39767,31860.0,0.23501068687707768,1.248179535467671,2,42758.0
layer,45,P_load,all,all,greedy_load+swap,31859,254872,3.7181330236353936,4.0,4.0,0.7247873442355378,0.9933456793998556,63724,63718.0,6.178793962468856e-05,1.000094164914153,1,86597.0
layer,45,P_load,all,vision,greedy_load+swap,15929,127432,3.6813359281813045,4.0,4.0,0.6916316152928621,0.9897043128884425,33603,31858.0,0.0497524553436523,1.0547743110050851,2,42711.0
layer,45,P_load,all,text,greedy_load+swap,15930,127440,3.7549278091650975,4.0,4.0,0.757940991839297,0.9969868173258004,34343,31860.0,0.04985421473368923,1.0779347143753923,1,43886.0
layer,45,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.74167425217364,3.0,4.0,0.22979377883800495,0.6351423459618946,135825,63718.0,0.6944147179267636,2.131658244138234,0,55488.0
layer,45,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.189026304224998,3.0,4.0,0.3601607131646682,0.8379057065729173,43870,31858.0,0.38731086604195397,1.3770481511708206,0,34869.0
layer,45,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.2943502824858757,2.0,3.0,0.09943502824858758,0.43239171374764596,91955,31860.0,1.0993063618765344,2.886220966729441,0,20619.0
layer,45,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.74167425217364,3.0,4.0,0.22979377883800495,0.6351423459618946,135825,63718.0,0.6944147179267636,2.131658244138234,0,55488.0
layer,45,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.189026304224998,3.0,4.0,0.3601607131646682,0.8379057065729173,43870,31858.0,0.38731086604195397,1.3770481511708206,0,34869.0
layer,45,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.2943502824858757,2.0,3.0,0.09943502824858758,0.43239171374764596,91955,31860.0,1.0993063618765344,2.886220966729441,0,20619.0
layer,45,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.950375090241376,3.0,4.0,0.2566621676763238,0.6951567845820648,105587,63718.0,0.5596747344155776,1.6570984651118994,0,62137.0
layer,45,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.248791512335991,3.0,4.0,0.38847385272145146,0.8621382384330466,43105,31858.0,0.3867051558889611,1.353035344340511,0,35821.0
layer,45,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.6519774011299435,3.0,4.0,0.1248587570621469,0.5281858129315756,62482,31860.0,0.7535064582016311,1.961142498430634,0,26316.0
layer,45,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.652280360337738,4.0,4.0,0.6807181644119401,0.9716877491446687,64035,63718.0,0.003209425378243936,1.0049750462977494,1,84499.0
layer,45,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.6275346851654215,4.0,4.0,0.6419737585535815,0.98556092661184,35109,31858.0,0.10085258947838241,1.1020465817063219,3,41854.0
layer,45,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.677024482109228,4.0,4.0,0.719460138104206,0.9578154425612053,37391,31860.0,0.10573395925418753,1.1736032642812304,1,42645.0
layer,45,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.660755202611507,4.0,4.0,0.6867447189177313,0.9740104836937757,63740,63718.0,0.0004062330614754005,1.0003452713518943,2,84769.0
layer,45,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6350681147592443,4.0,4.0,0.649381630987507,0.9856864837717371,35338,31858.0,0.09707168501771228,1.1092347291104274,3,41974.0
layer,45,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.6864406779661016,4.0,4.0,0.724105461393597,0.9623352165725048,36579,31860.0,0.09747042634044505,1.1481167608286251,1,42795.0
layer,45,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.7181330236353936,4.0,4.0,0.7247873442355378,0.9933456793998556,63724,63718.0,6.178793962468856e-05,1.000094164914153,1,86597.0
layer,45,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6813359281813045,4.0,4.0,0.6916316152928621,0.9897043128884425,33603,31858.0,0.0497524553436523,1.0547743110050851,2,42711.0
layer,45,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.7549278091650975,4.0,4.0,0.757940991839297,0.9969868173258004,34343,31860.0,0.04985421473368923,1.0779347143753923,1,43886.0
layer,45,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.589127091245802,4.0,4.0,0.6064534354499513,0.9827050441005681,81796,63718.0,0.19250309450420702,1.2837188863429485,0,82487.0
layer,45,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.652583338564882,4.0,4.0,0.6664574047335049,0.9861259338313767,31860,31858.0,4.963082522707608e-05,1.0000627785799485,1,42253.0
layer,45,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.5256748273697425,4.0,4.0,0.5464532328939109,0.9792843691148776,49937,31860.0,0.38495549654144773,1.5673885750156937,0,40234.0
layer,45,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.7687309708402648,4.0,4.0,0.7754480680498447,0.9933142910951379,67313,63718.0,0.046113106647118283,1.0564204777299977,3,88209.0
